record id,contact id,meeting date,survey status
zcrm_059476304971454629,zcrm_621236296011880135,21/08/2025 23:28,call 4
zcrm_187214889788443913,zcrm_972457281993261225,06/10/2024 22:25,call 3
zcrm_534557006076208577,zcrm_933499245492852752,10/09/2024 06:22,call 1
zcrm_070165428096874886,zcrm_480572940183196036,07/08/2025 16:01,call 4
zcrm_579689860387505934,zcrm_982766611520801728,03/08/2025 15:42,call 3
zcrm_382238229560904548,zcrm_309390720238116367,10/08/2025 11:16,call 3
zcrm_127882582547233288,zcrm_011941057448369242,15/08/2024 03:41,survey failed
zcrm_764279617427764855,zcrm_215647221287067305,14/06/2025 09:26,call 4
zcrm_306038047282972565,zcrm_191039279110708310,09/12/2024 15:24,survey completed
zcrm_085173768301484668,zcrm_530816338942223990,20/01/2025 05:11,survey failed
zcrm_698827172257237435,zcrm_706935425500157633,14/09/2024 23:20,call 2
zcrm_624093113682968842,zcrm_546446996376266850,27/10/2024 09:22,call 4
zcrm_501901744081632547,zcrm_883623899875098017,28/05/2025 10:20,call 4
zcrm_005197869640787698,zcrm_909561296287976904,09/07/2024 23:15,call 3
zcrm_731661369711824274,zcrm_762958484358865022,02/12/2024 15:39,call 4
zcrm_554991653310633912,zcrm_946516396400736559,30/07/2025 06:26,call 5
zcrm_397091776518946217,zcrm_628122195085321200,12/08/2024 06:54,call 1
zcrm_455237208578754132,zcrm_705096915594444815,31/05/2025 17:25,call 5
zcrm_107949354886069146,zcrm_973236355154107840,24/10/2024 15:21,survey failed
zcrm_216126331965439282,zcrm_676410519542181086,16/08/2024 00:21,call 4
zcrm_100544189750817041,zcrm_321766382071587262,13/02/2025 03:45,call 4
zcrm_768070252294549701,zcrm_115970316089945232,11/09/2024 07:12,call 4
zcrm_091831460909543465,zcrm_100181407433995970,02/05/2025 12:55,call 4
zcrm_824520881073667817,zcrm_069533761434291284,11/03/2025 13:46,call 5
zcrm_881184314500114311,zcrm_702437966864747917,28/05/2025 00:32,call 1
zcrm_920532712326116804,zcrm_031474441047966471,11/03/2025 15:44,call 4
zcrm_229236689305520718,zcrm_049446971404362922,12/02/2025 12:31,call 2
zcrm_880812477960113862,zcrm_097935101977497720,29/07/2025 14:35,call 5
zcrm_662266044368244413,zcrm_548486045679986659,10/08/2024 12:50,survey failed
zcrm_757795643802501641,zcrm_317721412971889697,02/04/2025 19:31,call 5
zcrm_493972380029550710,zcrm_030577597829482285,31/10/2024 02:49,call 2
zcrm_492989373241464480,zcrm_956830208401321249,27/08/2024 21:16,call 3
zcrm_791810713232907579,zcrm_320717434966268524,11/08/2025 14:30,call 1
zcrm_312611712408536396,zcrm_241065570835231540,10/07/2024 18:23,survey failed
zcrm_333178296981848135,zcrm_348324474288929144,31/01/2025 00:19,survey failed
zcrm_061425375402061558,zcrm_018058813999400652,02/02/2025 22:01,call 5
zcrm_711821490508096510,zcrm_141651697407044008,02/08/2025 00:31,call 4
zcrm_918784605148656659,zcrm_334100689422048753,24/08/2024 02:23,call 5
zcrm_327584208269632768,zcrm_207440580406611079,05/04/2025 20:31,call 5
zcrm_338261262466001423,zcrm_885068289969534280,27/07/2025 08:53,call 4
zcrm_053005348741567015,zcrm_013515463351238937,18/08/2024 11:56,call 3
zcrm_498664277381894466,zcrm_693625186178011958,03/07/2025 22:37,call 1
zcrm_204343324883412889,zcrm_137376140325109066,03/06/2025 21:16,call 3
zcrm_870751544875262251,zcrm_751514315866069178,18/12/2024 20:26,call 3
zcrm_176591854693293603,zcrm_346869824693462191,30/03/2025 10:27,call 3
zcrm_398276121531992657,zcrm_604937880197031456,29/12/2024 01:25,call 4
zcrm_935629523946748110,zcrm_649337425782155364,06/03/2025 10:08,call 2
zcrm_056720710556393050,zcrm_181307871204987155,07/06/2025 11:15,call 2
zcrm_440001096716114877,zcrm_771771202342550255,15/01/2025 07:57,survey failed
zcrm_660074882448676744,zcrm_804441557162255148,15/09/2025 09:34,call 3
zcrm_464017285448307561,zcrm_721171656438035889,15/01/2025 17:29,call 4
zcrm_697895830330308233,zcrm_551217188973855797,07/07/2025 20:23,call 1
zcrm_092783474701767884,zcrm_553723640046634346,26/08/2025 02:15,call 4
zcrm_180729744266260420,zcrm_458129264835788979,11/10/2024 13:16,survey completed
zcrm_202660274334291881,zcrm_699173082278932704,21/09/2025 18:39,survey failed
zcrm_382668655677157422,zcrm_241633934717776078,08/06/2025 04:44,call 3
zcrm_692184028459272941,zcrm_844841371978171415,13/04/2025 16:19,call 1
zcrm_623235255599856148,zcrm_562367962884793831,20/09/2025 00:19,call 4
zcrm_297752700192518764,zcrm_678966840583122349,30/03/2025 18:24,survey completed
zcrm_571236501208440043,zcrm_036414481401722308,21/11/2024 06:10,call 5
zcrm_854483774498403181,zcrm_171550121110775368,14/05/2025 21:50,call 3
zcrm_916419238974334249,zcrm_099980288534379047,03/01/2025 10:11,call 1
zcrm_437036599642054222,zcrm_573834628666280403,03/07/2024 13:00,call 4
zcrm_721822135295968158,zcrm_875287805348287069,18/10/2024 08:29,survey failed
zcrm_074157674737749990,zcrm_355204227884044806,02/07/2025 22:52,call 3
zcrm_174160184699759689,zcrm_709608863642798578,20/06/2025 15:48,call 2
zcrm_886181015302071396,zcrm_328947685434776096,07/08/2024 23:18,call 1
zcrm_534149101559635790,zcrm_453619787187140422,07/03/2025 12:15,call 2
zcrm_923539157604429329,zcrm_026599450703250428,15/08/2025 11:54,call 4
zcrm_972032836028533150,zcrm_826635648672621654,05/08/2025 21:31,survey failed
zcrm_430300830344614137,zcrm_302857160645615201,29/10/2024 21:09,call 3
zcrm_460927573747641118,zcrm_598930381747929636,23/12/2024 20:02,call 1
zcrm_900770041407930181,zcrm_781513066462517610,17/01/2025 01:34,call 4
zcrm_336162098798203324,zcrm_982231047632044156,18/09/2024 17:22,call 2
zcrm_598174719147553556,zcrm_569083777694489778,12/05/2025 03:46,call 4
zcrm_647862494896930843,zcrm_649185081827908106,17/03/2025 09:01,survey failed
zcrm_215329294985757548,zcrm_164494952119407208,17/06/2025 03:06,survey failed
zcrm_370248097527392403,zcrm_331606037666251611,12/05/2025 17:47,survey completed
zcrm_417323779777509092,zcrm_492043519764849771,17/09/2025 07:34,call 1
zcrm_323947211177624780,zcrm_105483578149065234,16/07/2025 08:09,call 5
zcrm_149927321232679913,zcrm_475959184223330934,24/10/2024 21:16,call 5
zcrm_977041107496748526,zcrm_500008472361705552,18/09/2025 19:13,call 4
zcrm_138601184280724392,zcrm_417877422305029833,07/03/2025 10:56,call 5
zcrm_408996254018497274,zcrm_957895166732898563,19/08/2025 07:52,call 4
zcrm_222615319649647069,zcrm_178448658808313360,17/08/2024 03:07,call 1
zcrm_441947342232598851,zcrm_306947695188764227,16/04/2025 05:50,survey failed
zcrm_263278625357002264,zcrm_480262544129907253,05/01/2025 10:36,survey completed
zcrm_721818024556151276,zcrm_428637399084518143,24/06/2025 21:27,survey failed
zcrm_827435733602945199,zcrm_062312716287893168,05/09/2024 04:42,call 2
zcrm_323511640955181926,zcrm_668048136929906655,23/05/2025 12:31,call 5
zcrm_571176286228646768,zcrm_534188383010626961,29/01/2025 18:33,call 1
zcrm_940296710319110226,zcrm_858594555923103695,01/09/2024 12:30,call 2
zcrm_806865793112551996,zcrm_126682478610510765,28/08/2024 02:07,call 3
zcrm_342338437591198630,zcrm_203247205052711545,27/04/2025 02:19,call 3
zcrm_319947553718251755,zcrm_178014466328274164,26/07/2024 22:45,call 5
zcrm_726505129984191577,zcrm_570539517610446658,27/08/2025 01:50,call 2
zcrm_457934503064476319,zcrm_237698812992150365,03/08/2025 15:07,call 1
zcrm_238359534924745966,zcrm_086093280354331905,04/02/2025 05:06,call 4
zcrm_956543346613620575,zcrm_168374939880661802,27/08/2024 22:13,call 2
zcrm_070117386563750896,zcrm_892889315536956116,07/10/2024 08:05,call 3
zcrm_977355002588345824,zcrm_944410693380493278,19/04/2025 13:27,call 2
zcrm_602692434852529033,zcrm_660121004268360696,23/09/2024 07:41,call 2
zcrm_530191278143605123,zcrm_904772679795138878,05/03/2025 15:18,call 3
zcrm_514627831991282601,zcrm_519483168089480528,14/11/2024 13:34,call 5
zcrm_306180281279742091,zcrm_719353233686052205,28/01/2025 12:02,survey completed
zcrm_038023035303146374,zcrm_021600203518291848,18/08/2024 08:44,survey failed
zcrm_651445390316595674,zcrm_983335436760391620,25/07/2024 06:07,survey failed
zcrm_400385842538878916,zcrm_224494179353234883,18/07/2025 17:48,call 3
zcrm_814345875776429388,zcrm_765890712071217936,19/08/2025 22:11,survey completed
zcrm_360138030792479938,zcrm_614796072127662698,07/11/2024 01:59,survey failed
zcrm_181907991366605286,zcrm_909180348123259314,16/02/2025 18:29,call 5
zcrm_101962216851643006,zcrm_011465913496636400,09/04/2025 01:08,survey failed
zcrm_159725995784271227,zcrm_166697548931445820,26/02/2025 00:17,survey failed
zcrm_441173372680806565,zcrm_349892009208499899,13/07/2024 20:01,call 1
zcrm_453424221143779638,zcrm_514348890122817927,21/04/2025 13:16,call 3
zcrm_620838624556902353,zcrm_668254849780553212,05/04/2025 15:54,call 3
zcrm_401084151658647048,zcrm_090213295443820228,20/07/2025 02:25,call 4
zcrm_383277043950688055,zcrm_695471525503378600,05/07/2024 16:00,survey completed
zcrm_524326995239564636,zcrm_958679911638730622,11/04/2025 04:07,survey completed
zcrm_149469030030499508,zcrm_697897708212091676,09/05/2025 05:51,call 1
zcrm_744608033652579996,zcrm_059186661286075426,29/07/2024 02:19,survey completed
zcrm_222295650560783211,zcrm_106222508544187933,17/07/2025 03:33,call 3
zcrm_232235619437977364,zcrm_234429469873289612,23/12/2024 14:58,call 2
zcrm_830316869785679465,zcrm_708239449729569991,05/08/2025 04:43,call 1
zcrm_964074165994637538,zcrm_378090348506038978,03/12/2024 22:25,call 4
zcrm_593415633337341696,zcrm_108238986265371634,13/08/2024 18:31,call 4
zcrm_079915122273465808,zcrm_057950537252599195,26/10/2024 15:38,call 1
zcrm_379439527621130570,zcrm_245504310046882052,11/03/2025 18:49,call 3
zcrm_064659483636214322,zcrm_436631957246705921,22/03/2025 04:15,call 1
zcrm_493367568114888532,zcrm_031544299645198267,26/08/2024 01:24,call 5
zcrm_095943638882775702,zcrm_856614293254584142,14/07/2024 16:41,call 5
zcrm_233752872892481437,zcrm_480996332415580278,30/11/2024 12:06,call 4
zcrm_551802735985527157,zcrm_202932615387830498,03/10/2024 18:45,call 5
zcrm_309739613147329975,zcrm_850833230798167653,18/07/2025 06:15,call 1
zcrm_717294204234145808,zcrm_365597008807177039,16/07/2025 11:32,call 2
zcrm_825351254702175894,zcrm_450861258749652825,05/04/2025 07:02,call 2
zcrm_850396247487895586,zcrm_850135564541601922,19/03/2025 07:01,call 3
zcrm_503413546905247992,zcrm_774711133975146157,15/04/2025 19:55,survey completed
zcrm_430481104162220972,zcrm_063852736761783259,19/10/2024 11:46,call 4
zcrm_786759487093545315,zcrm_143157241277981642,23/08/2025 21:26,call 4
zcrm_735787101950221376,zcrm_756908417691245512,10/05/2025 12:25,call 4
zcrm_342606745436826069,zcrm_173331048971204776,05/07/2024 06:46,call 5
zcrm_453414426290224740,zcrm_450629155882025138,02/02/2025 14:35,call 5
zcrm_971208567198687050,zcrm_228932595517760253,06/07/2024 22:26,call 4
zcrm_583635679851921197,zcrm_490235319920523004,30/07/2025 04:53,call 3
zcrm_136484333469237372,zcrm_884880374519279435,18/08/2024 21:56,survey failed
zcrm_830993549748407771,zcrm_379691313670668541,08/07/2024 19:49,call 2
zcrm_071779639269174395,zcrm_620196507937354233,18/03/2025 09:36,survey completed
zcrm_889519351099372976,zcrm_570737909619660055,08/10/2024 18:40,survey failed
zcrm_675295737097156077,zcrm_565692053802123954,22/09/2024 11:13,survey completed
zcrm_241780282271199855,zcrm_494678297500692803,27/07/2024 16:50,call 5
zcrm_382916079331930619,zcrm_760114432676511450,03/07/2024 23:33,call 4
zcrm_086016520082988892,zcrm_052902830151959155,10/09/2025 06:52,survey completed
zcrm_169805319632797709,zcrm_888923185874754982,03/05/2025 21:29,survey failed
zcrm_714880535826808014,zcrm_708661555412865911,23/11/2024 04:19,call 1
zcrm_295387945133341492,zcrm_011082297927473568,26/01/2025 01:42,call 1
zcrm_788946414630968892,zcrm_479832118990081216,30/12/2024 13:36,call 2
zcrm_068897395687081637,zcrm_735899060023626073,06/06/2025 18:22,survey completed
zcrm_534012451824392543,zcrm_923722392679720751,26/01/2025 20:38,call 3
zcrm_639946177746440166,zcrm_355906044306605531,08/02/2025 11:59,call 5
zcrm_790615212078719222,zcrm_258712045310681059,02/08/2025 03:37,call 2
zcrm_488378135865563479,zcrm_492567107708948084,06/10/2024 03:09,call 1
zcrm_467918778862831295,zcrm_799835219193199113,09/05/2025 11:50,call 1
zcrm_482073339788630652,zcrm_909204722446016446,25/08/2025 04:42,call 4
zcrm_947520950088649160,zcrm_584403196856903754,02/05/2025 23:42,call 5
zcrm_237502430786217993,zcrm_004432087590322119,20/07/2025 05:51,call 5
zcrm_592044493373508526,zcrm_308800976915347293,30/10/2024 13:47,call 1
zcrm_108095972804819347,zcrm_655231075600849337,20/11/2024 15:26,call 4
zcrm_814830895264934138,zcrm_390900356077794147,25/07/2024 12:21,call 3
zcrm_697706808179896964,zcrm_686990542955138928,31/05/2025 17:14,call 4
zcrm_417429825792248864,zcrm_689547479222177777,03/10/2024 23:28,call 2
zcrm_621356652961520201,zcrm_622773221403466376,04/11/2024 17:33,call 3
zcrm_864947247339664962,zcrm_547366073950714300,10/11/2024 00:57,call 3
zcrm_893350687213248465,zcrm_848647988081891449,06/05/2025 04:27,call 4
zcrm_230169068292579574,zcrm_823544108653322000,19/12/2024 16:39,survey completed
zcrm_923610704964958804,zcrm_064593028490940027,19/08/2025 02:01,call 3
zcrm_898158965932614350,zcrm_769003135721762507,08/05/2025 03:21,call 5
zcrm_031367931965973178,zcrm_527876113217106759,06/04/2025 21:31,call 2
zcrm_214878137238857600,zcrm_235684838012786430,11/11/2024 05:20,call 3
zcrm_621485468967662085,zcrm_095603855812754497,30/12/2024 04:36,call 1
zcrm_853867911943679174,zcrm_600365585535197185,29/11/2024 06:58,call 1
zcrm_769886894708105775,zcrm_992984484287100522,15/11/2024 07:00,call 1
zcrm_184009038266912082,zcrm_566254684711686876,29/08/2025 08:03,call 2
zcrm_136507862345200322,zcrm_326517346105910435,05/08/2025 21:17,call 3
zcrm_682291597662294169,zcrm_211604389805225199,09/08/2025 14:39,survey failed
zcrm_407400136572018228,zcrm_332598715501069954,11/02/2025 18:39,call 1
zcrm_590325862761106388,zcrm_303204843410441052,31/07/2024 13:51,call 4
zcrm_892025816997881569,zcrm_129930848386917946,03/08/2024 09:58,call 4
zcrm_744353731366293450,zcrm_558581680274456772,06/03/2025 22:22,call 1
zcrm_337240866311138334,zcrm_489388298407587216,07/12/2024 20:54,call 3
zcrm_095033569352328469,zcrm_586219227390015577,30/07/2025 13:42,call 3
zcrm_067111198283369425,zcrm_289518004255295693,29/07/2025 23:47,survey completed
zcrm_866481105084194327,zcrm_410178361519781054,11/06/2025 05:09,call 2
zcrm_015267935351407696,zcrm_916406153644384852,18/12/2024 15:26,call 1
zcrm_161045393690057184,zcrm_871732696711567107,11/05/2025 09:49,call 3
zcrm_944564243986015732,zcrm_294030258561536094,18/09/2025 02:09,call 3
zcrm_909892572227175806,zcrm_795676660913504751,25/09/2024 09:43,call 2
zcrm_696602948776383233,zcrm_959532272479609538,15/04/2025 06:09,call 5
zcrm_425084628458254751,zcrm_172815068998419691,15/03/2025 17:14,call 5
zcrm_481539626954572384,zcrm_882681807782753879,30/08/2024 15:22,survey failed
zcrm_225284382708434809,zcrm_570357595488815034,04/02/2025 06:43,call 5
zcrm_643372124583629762,zcrm_676718582292075534,28/10/2024 17:55,survey failed
zcrm_849195776915082106,zcrm_384744659982091740,12/05/2025 10:32,survey completed
zcrm_798257198736947140,zcrm_457388014558986076,07/12/2024 11:01,call 5
zcrm_033432551243651566,zcrm_707964952343275870,18/11/2024 08:00,survey completed
zcrm_245945258043881104,zcrm_296119875562605199,26/07/2025 22:49,survey failed
zcrm_036286282057782874,zcrm_281871941588124665,04/03/2025 07:42,survey failed
zcrm_595874708379399735,zcrm_663672535225478774,28/04/2025 05:38,call 2
zcrm_192687133739545233,zcrm_588376774832470392,25/06/2025 06:13,call 2
zcrm_402558260379236379,zcrm_657995996617579276,07/03/2025 01:44,call 1
zcrm_002419794435645582,zcrm_979421200770401724,09/08/2025 06:17,survey completed
zcrm_784938109620501003,zcrm_639160539375815339,02/09/2024 01:11,call 3
zcrm_451647441982031975,zcrm_828679281200366794,28/03/2025 13:31,call 2
zcrm_646234422022012101,zcrm_951140564201603323,02/07/2024 08:34,call 1
zcrm_911320204460970994,zcrm_769957248868491894,17/08/2025 18:43,survey failed
zcrm_662504021077868152,zcrm_774182195386677114,01/06/2025 11:10,survey failed
zcrm_546632858132845685,zcrm_241066027544472995,02/08/2025 04:01,survey failed
zcrm_854480247575339570,zcrm_639784727989086664,12/11/2024 16:41,call 2
zcrm_904065567721521360,zcrm_844438398926469055,24/08/2024 18:14,call 5
zcrm_245818027354036681,zcrm_273471568735300697,31/03/2025 10:40,call 1
zcrm_919965532559761795,zcrm_432028739170369027,21/12/2024 21:15,call 5
zcrm_453311797657625719,zcrm_641566287429836169,11/08/2024 17:37,survey failed
zcrm_575993664100863704,zcrm_384144440445205677,24/04/2025 20:08,call 2
zcrm_253971063154212641,zcrm_138267377996368522,23/08/2025 09:58,call 5
zcrm_558501410787908065,zcrm_789620135504346772,07/09/2025 08:54,call 3
zcrm_911674826537000759,zcrm_680438221117911490,20/02/2025 08:59,call 4
zcrm_365744452554902194,zcrm_072121770224248862,15/01/2025 23:58,call 5
zcrm_057900797724086729,zcrm_508158933005369153,21/11/2024 10:15,survey failed
zcrm_894028926093926432,zcrm_142625427920246531,07/01/2025 01:52,call 3
zcrm_142462752842775964,zcrm_587672835330668912,15/12/2024 20:26,survey completed
zcrm_008448170342576700,zcrm_992979050131521011,13/11/2024 13:22,call 3
zcrm_822140382845107339,zcrm_050054841630126273,25/08/2025 01:25,call 5
zcrm_189316183373392175,zcrm_289337757227510593,15/08/2025 21:50,survey failed
zcrm_978083473147354915,zcrm_545511869304884145,02/06/2025 12:50,call 3
zcrm_196633742425881410,zcrm_387466613781308866,19/07/2025 11:41,call 3
zcrm_625209845976594652,zcrm_185171821272181788,20/08/2024 10:34,survey failed
zcrm_344628089621978434,zcrm_948628557516591471,06/07/2024 03:21,survey failed
zcrm_154507391212610786,zcrm_102364317391790824,10/07/2025 12:54,call 4
zcrm_332099503473987197,zcrm_924211188321571666,30/10/2024 13:57,call 3
zcrm_828261233388139910,zcrm_287744321413783730,11/05/2025 07:56,call 5
zcrm_527996651383302687,zcrm_280903251349506022,15/07/2025 00:16,call 1
zcrm_229450874702415781,zcrm_619964124048641991,11/05/2025 23:31,call 3
zcrm_450964501183444924,zcrm_028913913171715793,18/08/2025 10:06,call 2
zcrm_962246546072190679,zcrm_631069228732249422,21/06/2025 05:10,call 4
zcrm_544063704110303025,zcrm_825156842775158983,08/08/2024 00:21,call 3
zcrm_986318505761264343,zcrm_586772679773589571,14/08/2024 13:40,call 4
zcrm_467151657854053220,zcrm_494675097027543634,23/06/2025 11:19,call 3
zcrm_435208989297214614,zcrm_049240184955781229,30/04/2025 04:11,call 1
zcrm_590828128439804716,zcrm_892307749816430444,11/11/2024 08:36,call 4
zcrm_583216510273464127,zcrm_524963540604189317,25/07/2024 19:20,call 5
zcrm_748141286709804534,zcrm_126403041087334993,02/08/2025 14:13,call 2
zcrm_054974870038608054,zcrm_377073677376492764,15/07/2025 01:25,call 4
zcrm_948923109497953644,zcrm_785152090770190107,10/07/2025 22:39,call 5
zcrm_650507565745362179,zcrm_963213474686040183,11/09/2024 15:46,call 5
zcrm_457889259546243022,zcrm_483102142271840739,10/07/2024 05:46,call 5
zcrm_877074861517556969,zcrm_409550978193955844,28/01/2025 13:59,call 4
zcrm_637104524792842862,zcrm_126403173873650685,14/05/2025 17:47,survey failed
zcrm_322727013532358613,zcrm_151600053361209266,15/02/2025 21:37,call 1
zcrm_777790158450184398,zcrm_291912065967505960,08/08/2025 04:42,call 3
zcrm_687636991901651171,zcrm_181946277596665017,30/07/2024 12:09,call 1
zcrm_200301035920497526,zcrm_806580643226405215,30/11/2024 23:59,call 5
zcrm_714252322160247701,zcrm_157110951548925386,14/08/2025 22:50,call 5
zcrm_313079503848384820,zcrm_636008414214829301,26/11/2024 17:47,call 5
zcrm_418898892535934349,zcrm_406544867595612844,15/04/2025 07:37,call 1
zcrm_003992355214919824,zcrm_274523393095849815,22/07/2024 05:06,survey failed
zcrm_917737214551811819,zcrm_839274332885045300,25/07/2025 05:33,survey failed
zcrm_007865691590534317,zcrm_824018805754812304,18/05/2025 12:10,call 5
zcrm_337468552031893233,zcrm_495748257058017647,20/09/2024 01:09,survey failed
zcrm_643273507872967822,zcrm_974165516031446335,30/05/2025 00:35,call 2
zcrm_511762191012679587,zcrm_003646726619337296,16/06/2025 11:27,call 3
zcrm_811879549214470404,zcrm_901171253632249295,12/09/2024 15:42,survey failed
zcrm_759958751733282090,zcrm_963278969881443615,01/11/2024 22:56,survey completed
zcrm_847330805016676104,zcrm_621973680808963678,27/02/2025 05:42,call 5
zcrm_311554976673755365,zcrm_452331540657982954,31/08/2025 08:19,call 4
zcrm_472238584583061236,zcrm_520702808658517406,14/03/2025 07:32,call 1
zcrm_750105733812090039,zcrm_713027718588624817,29/12/2024 16:07,call 1
zcrm_153684253697846425,zcrm_887636704181324584,13/01/2025 12:17,call 2
zcrm_670055003725134526,zcrm_579047201981865028,23/12/2024 22:00,survey completed
zcrm_390619157077405831,zcrm_322116644026676668,22/11/2024 12:49,call 3
zcrm_123235568823894223,zcrm_049664238536294929,20/03/2025 14:45,call 5
zcrm_792344162714770882,zcrm_287082554100907517,22/07/2024 05:31,call 5
zcrm_867419325785506127,zcrm_080470399583283833,22/04/2025 05:34,survey completed
zcrm_674038083930373698,zcrm_495199323215714332,10/01/2025 18:04,call 2
zcrm_888150587287737925,zcrm_903255077188324773,27/04/2025 08:39,survey failed
zcrm_495764063822570334,zcrm_570479985389917541,22/07/2025 18:51,survey completed
zcrm_217282866521641340,zcrm_420472809602098702,30/06/2025 20:47,call 5
zcrm_424189854354556335,zcrm_952913911715856190,25/01/2025 05:49,call 4
zcrm_504866259944862091,zcrm_512736013827082960,14/09/2025 01:04,call 2
zcrm_826774947623037470,zcrm_564578347614555083,04/07/2025 10:05,survey completed
zcrm_461049225127827356,zcrm_739241305138841211,12/10/2024 12:53,call 2
zcrm_259133600688618340,zcrm_612833893289199071,19/03/2025 08:43,call 4
zcrm_140462310207023057,zcrm_187390437019075808,06/07/2025 20:47,call 5
zcrm_631194731217307676,zcrm_781690964400875685,31/05/2025 13:57,call 1
zcrm_052541106572689757,zcrm_654285167890333077,04/05/2025 10:18,call 4
zcrm_504662321216110454,zcrm_022984394484521782,28/01/2025 09:44,survey completed
zcrm_025721371799588887,zcrm_925756645715175852,24/04/2025 08:11,survey failed
zcrm_676768909090758003,zcrm_063648064403341077,14/07/2024 04:12,call 5
zcrm_312111149627105328,zcrm_824697506429191838,24/01/2025 01:50,call 4
zcrm_768869151012240299,zcrm_479412189326211299,28/08/2025 02:51,call 4
zcrm_942887605663696904,zcrm_100470911889722770,13/01/2025 17:27,survey completed
zcrm_388215176743725923,zcrm_415864639656130240,12/09/2024 17:29,call 1
zcrm_241218060772360995,zcrm_949242688475200151,13/11/2024 17:15,survey completed
zcrm_565862914911323267,zcrm_965451820636431735,20/07/2024 06:56,call 4
zcrm_308807692688835149,zcrm_963795038079071034,17/09/2025 01:06,call 5
zcrm_410630750365075032,zcrm_791410687517789752,09/05/2025 17:23,survey failed
zcrm_100719271756072290,zcrm_149501595181600753,03/10/2024 00:20,call 2
zcrm_543466459228114197,zcrm_369781169948063740,16/08/2024 03:52,call 4
zcrm_837826302694108041,zcrm_592967095954176290,24/05/2025 21:49,call 5
zcrm_722749962076615592,zcrm_113056435603703923,02/07/2025 04:38,call 4
zcrm_095351379598437086,zcrm_164798897431560275,18/06/2025 16:40,call 1
zcrm_355818069117715003,zcrm_442905323976799589,28/06/2025 09:56,call 3
zcrm_486660459496668787,zcrm_570964472518361904,29/07/2025 23:35,survey failed
zcrm_254846011080027533,zcrm_018278418192862106,23/03/2025 20:48,call 2
zcrm_250757136042183201,zcrm_517726218462580820,14/06/2025 05:04,call 5
zcrm_545409164664618228,zcrm_373635216575510158,25/10/2024 15:39,survey completed
zcrm_525774779531147509,zcrm_663463756268209473,15/08/2025 05:08,survey failed
zcrm_632893291122395754,zcrm_193704575790423272,08/12/2024 21:06,call 1
zcrm_499146123596508998,zcrm_822100060626921819,30/04/2025 21:34,survey failed
zcrm_671526170096032212,zcrm_046042875884226217,17/06/2025 09:41,call 4
zcrm_653213935665578257,zcrm_380686941435024413,29/08/2024 07:25,call 5
zcrm_004375885107065673,zcrm_017100166181522675,02/02/2025 08:53,call 4
zcrm_450922845420587458,zcrm_734342656473390344,06/11/2024 14:27,call 1
zcrm_332286218307357847,zcrm_484922395092084191,06/09/2024 22:27,survey failed
zcrm_736752362836978148,zcrm_390885479746734443,12/07/2024 04:47,call 5
zcrm_908463370572518624,zcrm_461853552364352541,13/08/2024 20:56,call 3
zcrm_114620164994201382,zcrm_652945274203213347,30/11/2024 07:19,call 4
zcrm_682760054511391597,zcrm_540545827789801663,06/03/2025 16:55,call 3
zcrm_481097643757465677,zcrm_837089130746182274,15/05/2025 22:55,survey failed
zcrm_846683550764149987,zcrm_570954968594811788,03/02/2025 16:20,call 4
zcrm_694490432416912454,zcrm_863400354059437349,14/09/2025 11:48,survey completed
zcrm_557936880252258954,zcrm_016100818110135356,23/11/2024 23:06,call 4
zcrm_304505749854741072,zcrm_422697468885810578,30/11/2024 08:51,call 1
zcrm_074045492849468644,zcrm_946455181504770347,06/08/2025 19:00,call 2
zcrm_139332333225170962,zcrm_594479243443952689,09/11/2024 18:31,call 5
zcrm_196198766037589513,zcrm_459379837111902454,23/06/2025 18:49,call 5
zcrm_938722918163260265,zcrm_004841187943734586,17/09/2024 11:26,call 4
zcrm_943540832157398774,zcrm_816173556985886971,29/07/2025 16:11,call 1
zcrm_994110883575821138,zcrm_936264590189607108,21/07/2024 10:36,call 5
zcrm_455248300360132664,zcrm_742232154027024487,10/04/2025 11:14,survey completed
zcrm_284403805756757273,zcrm_741099354371764348,24/07/2024 22:29,call 1
zcrm_200341419000214346,zcrm_769339330932086915,10/10/2024 21:38,call 2
zcrm_703083872645001610,zcrm_226370284364202868,16/09/2024 04:28,call 5
zcrm_106912602673880358,zcrm_303300415070577699,10/08/2025 00:34,survey completed
zcrm_787657777195328798,zcrm_583333294891339161,11/10/2024 16:14,call 5
zcrm_738425885420245254,zcrm_311058934156523821,18/03/2025 05:33,call 4
zcrm_332208411936528074,zcrm_033426840620756115,09/07/2025 08:19,survey completed
zcrm_651929720292018577,zcrm_486431550283358521,02/01/2025 13:14,call 1
zcrm_829842208250342346,zcrm_179748995266935945,25/11/2024 07:48,call 3
zcrm_366659201377737643,zcrm_215238416393992478,24/09/2024 12:32,call 3
zcrm_612006225756299213,zcrm_297814260502631313,21/04/2025 12:15,call 2
zcrm_916470065043768309,zcrm_969021514035316781,09/11/2024 16:29,call 4
zcrm_637843452739193581,zcrm_822022086102482224,01/03/2025 16:31,call 2
zcrm_613347360222542882,zcrm_207363682607317722,30/12/2024 13:16,call 5
zcrm_143931359028778138,zcrm_421724912454461640,29/08/2025 19:20,call 2
zcrm_151114146816443926,zcrm_361946718257501947,13/06/2025 08:41,call 1
zcrm_507420970005909781,zcrm_522078747685757918,04/08/2024 22:21,call 3
